rank,result
16642,03:59:29
16643,03:59:29
16644,03:59:29
16645,03:59:29
16646,03:59:29
16647,03:59:29
16648,03:59:30
16649,03:59:30
16650,03:59:30
16651,03:59:30
16652,03:59:30
16653,03:59:31
16654,03:59:31
16655,03:59:31
16656,03:59:31
16657,03:59:31
16658,03:59:31
16659,03:59:31
16660,03:59:31
16661,03:59:31
16662,03:59:31
16663,03:59:31
16664,03:59:31
16665,03:59:31
16666,03:59:32
16667,03:59:32
16668,03:59:32
16669,03:59:32
16670,03:59:32
16671,03:59:32
16672,03:59:33
16673,03:59:33
16674,03:59:33
16675,03:59:33
16676,03:59:33
16677,03:59:34
16678,03:59:34
16679,03:59:34
16680,03:59:34
16681,03:59:34
16682,03:59:34
16683,03:59:34
16684,03:59:35
16685,03:59:35
16686,03:59:35
16687,03:59:35
16688,03:59:35
16689,03:59:35
16690,03:59:35
16691,03:59:36
16692,03:59:36
16693,03:59:36
16694,03:59:36
16695,03:59:36
16696,03:59:36
16697,03:59:36
16698,03:59:36
16699,03:59:36
16700,03:59:36
16701,03:59:37
16702,03:59:37
16703,03:59:37
16704,03:59:37
16705,03:59:37
16706,03:59:38
16707,03:59:38
16708,03:59:38
16709,03:59:38
16710,03:59:38
16711,03:59:38
16712,03:59:38
16713,03:59:38
16714,03:59:38
16715,03:59:38
16716,03:59:38
16717,03:59:38
16718,03:59:39
16719,03:59:39
16720,03:59:39
16721,03:59:39
16722,03:59:39
16723,03:59:39
16724,03:59:39
16725,03:59:39
16726,03:59:39
16727,03:59:40
16728,03:59:40
16729,03:59:40
16730,03:59:40
16731,03:59:40
16732,03:59:40
16733,03:59:40
16734,03:59:41
16735,03:59:41
16736,03:59:41
16737,03:59:41
16738,03:59:41
16739,03:59:41
16740,03:59:41
16741,03:59:42
16742,03:59:42
16743,03:59:42
16744,03:59:42
16745,03:59:42
16746,03:59:43
16747,03:59:43
16748,03:59:43
16749,03:59:43
16750,03:59:43
16751,03:59:43
16752,03:59:43
16753,03:59:43
16754,03:59:43
16755,03:59:43
16756,03:59:43
16757,03:59:44
16758,03:59:44
16759,03:59:44
16760,03:59:44
16761,03:59:44
16762,03:59:44
16763,03:59:44
16764,03:59:44
16765,03:59:44
16766,03:59:45
16767,03:59:45
16768,03:59:45
16769,03:59:45
16770,03:59:45
16771,03:59:45
16772,03:59:45
16773,03:59:45
16774,03:59:45
16775,03:59:45
16776,03:59:45
16777,03:59:46
16778,03:59:46
16779,03:59:46
16780,03:59:47
16781,03:59:47
16782,03:59:47
16783,03:59:47
16784,03:59:47
16785,03:59:47
16786,03:59:47
16787,03:59:47
16788,03:59:48
16789,03:59:48
16790,03:59:48
16791,03:59:48
16792,03:59:48
16793,03:59:48
16794,03:59:48
16795,03:59:48
16796,03:59:49
16797,03:59:49
16798,03:59:49
16799,03:59:49
16800,03:59:49
16801,03:59:49
16802,03:59:49
16803,03:59:49
16804,03:59:49
16805,03:59:49
16806,03:59:49
16807,03:59:49
16808,03:59:50
16809,03:59:50
16810,03:59:50
16811,03:59:50
16812,03:59:50
16813,03:59:50
16814,03:59:51
16815,03:59:51
16816,03:59:51
16817,03:59:51
16818,03:59:51
16819,03:59:51
16820,03:59:51
16821,03:59:51
16822,03:59:51
16823,03:59:52
16824,03:59:52
16825,03:59:52
16826,03:59:52
16827,03:59:52
16828,03:59:52
16829,03:59:52
16830,03:59:52
16831,03:59:52
16832,03:59:52
16833,03:59:53
16834,03:59:53
16835,03:59:53
16836,03:59:53
16837,03:59:53
16838,03:59:53
16839,03:59:53
16840,03:59:53
16841,03:59:53
16842,03:59:53
16843,03:59:53
16844,03:59:53
16845,03:59:54
16846,03:59:54
16847,03:59:54
16848,03:59:54
16849,03:59:55
16850,03:59:55
16851,03:59:55
16852,03:59:55
16853,03:59:56
16854,03:59:56
16855,03:59:56
16856,03:59:56
16857,03:59:56
16858,03:59:56
16859,03:59:56
16860,03:59:57
16861,03:59:57
16862,03:59:57
16863,03:59:57
16864,03:59:57
16865,03:59:57
16866,03:59:57
16867,03:59:57
16868,03:59:57
16869,03:59:58
16870,03:59:58
16871,03:59:58
16872,03:59:58
16873,03:59:58
16874,03:59:58
16875,03:59:59
16876,03:59:59
16877,03:59:59
16878,03:59:59
16879,03:59:59
16880,03:59:59
16881,04:00:00
16882,04:00:00
16883,04:00:00
16884,04:00:00
16885,04:00:00
16886,04:00:00
16887,04:00:00
16888,04:00:00
16889,04:00:00
16890,04:00:00
16891,04:00:00
16892,04:00:00
16893,04:00:00
16894,04:00:00
16895,04:00:00
16896,04:00:00
16897,04:00:01
16898,04:00:01
16899,04:00:01
16900,04:00:01
16901,04:00:01
16902,04:00:01
16903,04:00:01
16904,04:00:02
16905,04:00:02
16906,04:00:02
16907,04:00:02
16908,04:00:03
16909,04:00:03
16910,04:00:03
16911,04:00:03
16912,04:00:03
16913,04:00:03
16914,04:00:03
16915,04:00:03
16916,04:00:03
16917,04:00:03
16918,04:00:04
16919,04:00:04
16920,04:00:04
16921,04:00:04
16922,04:00:04
16923,04:00:04
16924,04:00:04
16925,04:00:05
16926,04:00:05
16927,04:00:06
16928,04:00:06
16929,04:00:06
16930,04:00:07
16931,04:00:07
16932,04:00:07
16933,04:00:07
16934,04:00:07
16935,04:00:07
16936,04:00:07
16937,04:00:07
16938,04:00:08
16939,04:00:08
16940,04:00:09
16941,04:00:09
16942,04:00:09
16943,04:00:09
16944,04:00:09
16945,04:00:09
16946,04:00:09
16947,04:00:09
16948,04:00:09
16949,04:00:10
16950,04:00:10
16951,04:00:10
16952,04:00:10
16953,04:00:10
16954,04:00:10
16955,04:00:10
16956,04:00:10
16957,04:00:10
16958,04:00:10
16959,04:00:10
16960,04:00:10
16961,04:00:11
16962,04:00:11
16963,04:00:12
16964,04:00:12
16965,04:00:12
16966,04:00:12
16967,04:00:13
16968,04:00:13
16969,04:00:13
16970,04:00:13
16971,04:00:14
16972,04:00:14
16973,04:00:14
16974,04:00:14
16975,04:00:14
16976,04:00:14
16977,04:00:14
16978,04:00:14
16979,04:00:14
16980,04:00:14
16981,04:00:15
16982,04:00:15
16983,04:00:15
16984,04:00:15
16985,04:00:15
16986,04:00:15
16987,04:00:15
16988,04:00:15
16989,04:00:15
16990,04:00:15
16991,04:00:15
16992,04:00:15
16993,04:00:16
16994,04:00:16
16995,04:00:16
16996,04:00:16
16997,04:00:16
16998,04:00:17
16999,04:00:17
17000,04:00:17
17001,04:00:17
17002,04:00:17
17003,04:00:17
17004,04:00:18
17005,04:00:18
17006,04:00:18
17007,04:00:18
17008,04:00:19
17009,04:00:19
17010,04:00:19
17011,04:00:19
17012,04:00:19
17013,04:00:19
17014,04:00:20
17015,04:00:20
17016,04:00:20
17017,04:00:20
17018,04:00:20
17019,04:00:20
17020,04:00:20
17021,04:00:20
17022,04:00:20
17023,04:00:20
17024,04:00:21
17025,04:00:21
17026,04:00:22
17027,04:00:22
17028,04:00:22
17029,04:00:22
17030,04:00:22
17031,04:00:22
17032,04:00:22
17033,04:00:22
17034,04:00:23
17035,04:00:23
17036,04:00:23
17037,04:00:23
17038,04:00:23
17039,04:00:23
17040,04:00:23
17041,04:00:24
17042,04:00:24
17043,04:00:25
17044,04:00:25
17045,04:00:25
17046,04:00:25
17047,04:00:25
17048,04:00:25
17049,04:00:25
17050,04:00:26
17051,04:00:26
17052,04:00:26
17053,04:00:26
17054,04:00:27
17055,04:00:27
17056,04:00:27
17057,04:00:27
17058,04:00:27
17059,04:00:27
17060,04:00:27
17061,04:00:27
17062,04:00:28
17063,04:00:28
17064,04:00:28
17065,04:00:28
17066,04:00:28
17067,04:00:28
17068,04:00:28
17069,04:00:29
17070,04:00:29
17071,04:00:29
17072,04:00:29
17073,04:00:29
17074,04:00:30
17075,04:00:30
17076,04:00:30
17077,04:00:31
17078,04:00:31
17079,04:00:31
17080,04:00:31
17081,04:00:31
17082,04:00:31
17083,04:00:31
17084,04:00:31
17085,04:00:32
17086,04:00:32
17087,04:00:32
17088,04:00:32
17089,04:00:33
17090,04:00:33
17091,04:00:33
17092,04:00:33
17093,04:00:33
17094,04:00:33
17095,04:00:33
17096,04:00:33
17097,04:00:33
17098,04:00:34
17099,04:00:34
17100,04:00:34
17101,04:00:34
17102,04:00:35
17103,04:00:35
17104,04:00:35
17105,04:00:36
17106,04:00:36
17107,04:00:36
17108,04:00:36
17109,04:00:36
17110,04:00:37
17111,04:00:37
17112,04:00:37
17113,04:00:37
17114,04:00:38
17115,04:00:38
17116,04:00:39
17117,04:00:39
17118,04:00:39
17119,04:00:39
17120,04:00:39
17121,04:00:39
17122,04:00:39
17123,04:00:40
17124,04:00:40
17125,04:00:40
17126,04:00:40
17127,04:00:40
17128,04:00:40
17129,04:00:40
17130,04:00:40
17131,04:00:40
17132,04:00:40
17133,04:00:40
17134,04:00:40
17135,04:00:41
17136,04:00:41
17137,04:00:41
17138,04:00:41
17139,04:00:41
17140,04:00:41
17141,04:00:42
17142,04:00:42
17143,04:00:43
17144,04:00:43
17145,04:00:43
17146,04:00:44
17147,04:00:44
17148,04:00:44
17149,04:00:44
17150,04:00:44
17151,04:00:44
17152,04:00:44
17153,04:00:44
17154,04:00:44
17155,04:00:45
17156,04:00:45
17157,04:00:45
17158,04:00:45
17159,04:00:45
17160,04:00:45
17161,04:00:46
17162,04:00:46
17163,04:00:46
17164,04:00:46
17165,04:00:46
17166,04:00:46
17167,04:00:47
17168,04:00:47
17169,04:00:47
17170,04:00:47
17171,04:00:47
17172,04:00:48
17173,04:00:48
17174,04:00:48
17175,04:00:49
17176,04:00:49
17177,04:00:49
17178,04:00:49
17179,04:00:49
17180,04:00:49
17181,04:00:49
17182,04:00:49
17183,04:00:50
17184,04:00:50
17185,04:00:50
17186,04:00:50
17187,04:00:50
17188,04:00:51
17189,04:00:51
17190,04:00:52
17191,04:00:52
17192,04:00:52
17193,04:00:52
17194,04:00:52
17195,04:00:52
17196,04:00:52
17197,04:00:52
17198,04:00:53
17199,04:00:53
17200,04:00:53
17201,04:00:53
17202,04:00:54
17203,04:00:54
17204,04:00:54
17205,04:00:55
17206,04:00:55
17207,04:00:55
17208,04:00:55
17209,04:00:55
17210,04:00:55
17211,04:00:55
17212,04:00:56
17213,04:00:56
17214,04:00:56
17215,04:00:56
17216,04:00:57
17217,04:00:57
17218,04:00:57
17219,04:00:57
17220,04:00:57
17221,04:00:57
17222,04:00:57
17223,04:00:57
17224,04:00:57
17225,04:00:57
17226,04:00:58
17227,04:00:58
17228,04:00:58
17229,04:00:58
17230,04:00:58
17231,04:00:58
17232,04:00:58
17233,04:00:59
17234,04:00:59
17235,04:00:59
17236,04:00:59
17237,04:00:59
17238,04:00:59
17239,04:00:59
17240,04:00:59
17241,04:00:59
17242,04:01:00
17243,04:01:00
17244,04:01:00
17245,04:01:00
17246,04:01:01
17247,04:01:01
17248,04:01:01
17249,04:01:01
17250,04:01:01
17251,04:01:02
17252,04:01:02
17253,04:01:02
17254,04:01:02
17255,04:01:02
17256,04:01:02
17257,04:01:02
17258,04:01:02
17259,04:01:02
17260,04:01:03
17261,04:01:03
17262,04:01:03
17263,04:01:03
17264,04:01:03
17265,04:01:04
17266,04:01:04
17267,04:01:04
17268,04:01:04
17269,04:01:06
17270,04:01:07
17271,04:01:07
17272,04:01:07
17273,04:01:07
17274,04:01:07
17275,04:01:07
17276,04:01:08
17277,04:01:08
17278,04:01:08
17279,04:01:09
17280,04:01:09
17281,04:01:09
17282,04:01:09
17283,04:01:09
17284,04:01:09
17285,04:01:09
17286,04:01:10
17287,04:01:10
17288,04:01:10
17289,04:01:10
17290,04:01:10
17291,04:01:10
17292,04:01:11
17293,04:01:11
17294,04:01:11
17295,04:01:11
17296,04:01:11
17297,04:01:11
17298,04:01:12
17299,04:01:12
17300,04:01:12
17301,04:01:12
17302,04:01:12
17303,04:01:12
17304,04:01:12
17305,04:01:12
17306,04:01:13
17307,04:01:13
17308,04:01:13
17309,04:01:13
17310,04:01:14
17311,04:01:14
17312,04:01:14
17313,04:01:14
17314,04:01:14
17315,04:01:15
17316,04:01:15
17317,04:01:15
17318,04:01:16
17319,04:01:16
17320,04:01:17
17321,04:01:17
17322,04:01:17
17323,04:01:17
17324,04:01:17
17325,04:01:18
17326,04:01:18
17327,04:01:18
17328,04:01:19
17329,04:01:19
17330,04:01:19
17331,04:01:19
17332,04:01:19
17333,04:01:20
17334,04:01:20
17335,04:01:20
17336,04:01:20
17337,04:01:20
17338,04:01:20
17339,04:01:21
17340,04:01:21
17341,04:01:21
17342,04:01:21
17343,04:01:21
17344,04:01:22
17345,04:01:22
17346,04:01:22
17347,04:01:22
17348,04:01:22
17349,04:01:23
17350,04:01:23
17351,04:01:23
17352,04:01:24
17353,04:01:24
17354,04:01:24
17355,04:01:25
17356,04:01:25
17357,04:01:25
17358,04:01:25
17359,04:01:25
17360,04:01:25
17361,04:01:26
17362,04:01:26
17363,04:01:26
17364,04:01:26
17365,04:01:27
17366,04:01:27
17367,04:01:27
17368,04:01:27
17369,04:01:27
17370,04:01:27
17371,04:01:27
17372,04:01:28
17373,04:01:28
17374,04:01:28
17375,04:01:28
17376,04:01:29
17377,04:01:29
17378,04:01:29
17379,04:01:29
17380,04:01:29
17381,04:01:29
17382,04:01:29
17383,04:01:30
17384,04:01:30
17385,04:01:30
17386,04:01:30
17387,04:01:30
17388,04:01:30
17389,04:01:30
17390,04:01:30
17391,04:01:31
17392,04:01:31
17393,04:01:31
17394,04:01:31
17395,04:01:31
17396,04:01:32
17397,04:01:32
17398,04:01:32
17399,04:01:32
17400,04:01:32
17401,04:01:32
17402,04:01:32
17403,04:01:32
17404,04:01:33
17405,04:01:33
17406,04:01:33
17407,04:01:33
17408,04:01:34
17409,04:01:34
17410,04:01:34
17411,04:01:34
17412,04:01:35
17413,04:01:35
17414,04:01:36
17415,04:01:36
17416,04:01:36
17417,04:01:36
17418,04:01:36
17419,04:01:36
17420,04:01:36
17421,04:01:36
17422,04:01:37
17423,04:01:37
17424,04:01:37
17425,04:01:37
17426,04:01:37
17427,04:01:37
17428,04:01:37
17429,04:01:38
17430,04:01:38
17431,04:01:38
17432,04:01:38
17433,04:01:39
17434,04:01:39
17435,04:01:39
17436,04:01:39
17437,04:01:40
17438,04:01:40
17439,04:01:40
17440,04:01:40
17441,04:01:40
17442,04:01:40
17443,04:01:41
17444,04:01:41
17445,04:01:41
17446,04:01:41
17447,04:01:41
17448,04:01:41
17449,04:01:41
17450,04:01:42
17451,04:01:42
17452,04:01:42
17453,04:01:42
17454,04:01:43
17455,04:01:43
17456,04:01:43
17457,04:01:43
17458,04:01:43
17459,04:01:43
17460,04:01:43
17461,04:01:43
17462,04:01:44
17463,04:01:44
17464,04:01:46
17465,04:01:46
17466,04:01:46
17467,04:01:46
17468,04:01:46
17469,04:01:47
17470,04:01:47
17471,04:01:47
17472,04:01:47
17473,04:01:47
17474,04:01:47
17475,04:01:47
17476,04:01:48
17477,04:01:48
17478,04:01:48
17479,04:01:49
17480,04:01:49
17481,04:01:49
17482,04:01:49
17483,04:01:49
17484,04:01:49
17485,04:01:50
17486,04:01:50
17487,04:01:50
17488,04:01:50
17489,04:01:50
17490,04:01:50
17491,04:01:51
17492,04:01:51
17493,04:01:52
17494,04:01:52
17495,04:01:52
17496,04:01:52
17497,04:01:52
17498,04:01:52
17499,04:01:52
17500,04:01:52
17501,04:01:53
17502,04:01:53
17503,04:01:53
17504,04:01:54
17505,04:01:54
17506,04:01:54
17507,04:01:54
17508,04:01:55
17509,04:01:55
17510,04:01:55
17511,04:01:56
17512,04:01:56
17513,04:01:56
17514,04:01:56
17515,04:01:57
17516,04:01:57
17517,04:01:57
17518,04:01:57
17519,04:01:57
17520,04:01:57
17521,04:01:57
17522,04:01:57
17523,04:01:57
17524,04:01:57
17525,04:01:57
17526,04:01:57
17527,04:01:58
17528,04:01:58
17529,04:01:58
17530,04:01:58
17531,04:01:58
17532,04:01:58
17533,04:01:59
17534,04:01:59
17535,04:01:59
17536,04:01:59
17537,04:02:00
17538,04:02:00
17539,04:02:00
17540,04:02:00
17541,04:02:01
17542,04:02:01
17543,04:02:01
17544,04:02:01
17545,04:02:01
17546,04:02:02
17547,04:02:02
17548,04:02:02
17549,04:02:02
17550,04:02:02
17551,04:02:02
17552,04:02:03
17553,04:02:03
17554,04:02:03
17555,04:02:03
17556,04:02:03
17557,04:02:04
17558,04:02:04
17559,04:02:05
17560,04:02:05
17561,04:02:05
17562,04:02:05
17563,04:02:06
17564,04:02:07
17565,04:02:07
17566,04:02:07
17567,04:02:07
17568,04:02:08
17569,04:02:08
17570,04:02:08
17571,04:02:08
17572,04:02:08
17573,04:02:08
17574,04:02:09
17575,04:02:09
17576,04:02:09
17577,04:02:10
17578,04:02:10
17579,04:02:10
17580,04:02:10
17581,04:02:10
17582,04:02:10
17583,04:02:11
17584,04:02:11
17585,04:02:12
17586,04:02:12
17587,04:02:12
17588,04:02:12
17589,04:02:12
17590,04:02:12
17591,04:02:13
17592,04:02:13
17593,04:02:14
17594,04:02:14
17595,04:02:14
17596,04:02:14
17597,04:02:14
17598,04:02:15
17599,04:02:15
17600,04:02:15
17601,04:02:15
17602,04:02:15
17603,04:02:16
17604,04:02:16
17605,04:02:16
17606,04:02:17
17607,04:02:17
17608,04:02:18
17609,04:02:18
17610,04:02:18
17611,04:02:18
17612,04:02:18
17613,04:02:18
17614,04:02:18
17615,04:02:19
17616,04:02:19
17617,04:02:19
17618,04:02:20
17619,04:02:20
17620,04:02:20
17621,04:02:21
17622,04:02:21
17623,04:02:21
17624,04:02:21
17625,04:02:21
17626,04:02:22
17627,04:02:22
17628,04:02:23
17629,04:02:23
17630,04:02:23
17631,04:02:24
17632,04:02:24
17633,04:02:24
17634,04:02:24
17635,04:02:24
17636,04:02:24
17637,04:02:24
17638,04:02:25
17639,04:02:25
17640,04:02:25
17641,04:02:25
17642,04:02:25
17643,04:02:25
17644,04:02:25
17645,04:02:26
17646,04:02:26
17647,04:02:26
17648,04:02:26
17649,04:02:26
17650,04:02:26
17651,04:02:27
17652,04:02:27
17653,04:02:27
17654,04:02:28
17655,04:02:28
17656,04:02:29
17657,04:02:29
17658,04:02:29
17659,04:02:29
17660,04:02:29
17661,04:02:29
17662,04:02:30
17663,04:02:30
17664,04:02:30
17665,04:02:30
17666,04:02:30
17667,04:02:30
17668,04:02:31
17669,04:02:31
17670,04:02:31
17671,04:02:32
17672,04:02:32
17673,04:02:32
17674,04:02:32
17675,04:02:32
17676,04:02:32
17677,04:02:32
17678,04:02:32
17679,04:02:33
17680,04:02:33
17681,04:02:33
17682,04:02:34
17683,04:02:34
17684,04:02:34
17685,04:02:34
17686,04:02:34
17687,04:02:35
17688,04:02:35
17689,04:02:35
17690,04:02:35
17691,04:02:35
17692,04:02:36
17693,04:02:36
17694,04:02:36
17695,04:02:36
17696,04:02:36
17697,04:02:37
17698,04:02:37
17699,04:02:37
17700,04:02:37
17701,04:02:37
17702,04:02:38
17703,04:02:38
17704,04:02:38
17705,04:02:38
17706,04:02:38
17707,04:02:38
17708,04:02:38
17709,04:02:39
17710,04:02:39
17711,04:02:40
17712,04:02:40
17713,04:02:41
17714,04:02:41
17715,04:02:41
17716,04:02:41
17717,04:02:41
17718,04:02:42
17719,04:02:42
17720,04:02:42
17721,04:02:43
17722,04:02:43
17723,04:02:43
17724,04:02:43
17725,04:02:43
17726,04:02:44
17727,04:02:44
17728,04:02:44
17729,04:02:44
17730,04:02:45
17731,04:02:45
17732,04:02:45
17733,04:02:46
17734,04:02:46
17735,04:02:46
17736,04:02:46
17737,04:02:47
17738,04:02:47
17739,04:02:47
17740,04:02:47
17741,04:02:48
17742,04:02:48
17743,04:02:48
17744,04:02:48
17745,04:02:49
17746,04:02:49
17747,04:02:49
17748,04:02:49
17749,04:02:49
17750,04:02:49
17751,04:02:49
17752,04:02:49
17753,04:02:50
17754,04:02:50
17755,04:02:50
17756,04:02:50
17757,04:02:50
17758,04:02:51
17759,04:02:51
17760,04:02:51
17761,04:02:52
17762,04:02:52
17763,04:02:52
17764,04:02:52
17765,04:02:52
17766,04:02:53
17767,04:02:53
17768,04:02:53
17769,04:02:53
17770,04:02:54
17771,04:02:54
17772,04:02:55
17773,04:02:55
17774,04:02:56
17775,04:02:56
17776,04:02:56
17777,04:02:56
17778,04:02:56
17779,04:02:56
17780,04:02:57
17781,04:02:57
17782,04:02:57
17783,04:02:57
17784,04:02:58
17785,04:02:58
17786,04:02:58
17787,04:02:58
17788,04:02:59
17789,04:02:59
17790,04:02:59
17791,04:02:59
17792,04:02:59
17793,04:02:59
17794,04:03:00
17795,04:03:00
17796,04:03:00
17797,04:03:00
17798,04:03:01
17799,04:03:01
17800,04:03:01
17801,04:03:01
17802,04:03:01
17803,04:03:02
17804,04:03:02
17805,04:03:02
17806,04:03:02
17807,04:03:02
17808,04:03:02
17809,04:03:02
17810,04:03:02
17811,04:03:02
17812,04:03:02
17813,04:03:02
17814,04:03:02
17815,04:03:03
17816,04:03:03
17817,04:03:03
17818,04:03:03
17819,04:03:04
17820,04:03:04
17821,04:03:05
17822,04:03:05
17823,04:03:05
17824,04:03:06
17825,04:03:06
17826,04:03:06
17827,04:03:06
17828,04:03:06
17829,04:03:06
17830,04:03:06
17831,04:03:07
17832,04:03:07
17833,04:03:07
17834,04:03:07
17835,04:03:07
17836,04:03:07
17837,04:03:07
17838,04:03:07
17839,04:03:07
17840,04:03:08
17841,04:03:08
17842,04:03:08
17843,04:03:08
17844,04:03:08
17845,04:03:08
17846,04:03:08
17847,04:03:09
17848,04:03:09
17849,04:03:09
17850,04:03:09
17851,04:03:10
17852,04:03:10
17853,04:03:10
17854,04:03:10
17855,04:03:11
17856,04:03:11
17857,04:03:11
17858,04:03:11
17859,04:03:11
17860,04:03:11
17861,04:03:11
17862,04:03:11
17863,04:03:11
17864,04:03:12
17865,04:03:12
17866,04:03:12
17867,04:03:12
17868,04:03:12
17869,04:03:13
17870,04:03:13
17871,04:03:13
17872,04:03:13
17873,04:03:13
17874,04:03:13
17875,04:03:14
17876,04:03:14
17877,04:03:14
17878,04:03:14
17879,04:03:15
17880,04:03:15
17881,04:03:15
17882,04:03:16
17883,04:03:16
17884,04:03:16
17885,04:03:16
17886,04:03:16
17887,04:03:17
17888,04:03:17
17889,04:03:17
17890,04:03:17
17891,04:03:18
17892,04:03:18
17893,04:03:18
17894,04:03:18
17895,04:03:18
17896,04:03:19
17897,04:03:19
17898,04:03:19
17899,04:03:19
17900,04:03:19
17901,04:03:19
17902,04:03:20
17903,04:03:20
17904,04:03:20
17905,04:03:20
17906,04:03:20
17907,04:03:21
17908,04:03:21
17909,04:03:21
17910,04:03:21
17911,04:03:21
17912,04:03:21
17913,04:03:22
17914,04:03:22
17915,04:03:22
17916,04:03:22
17917,04:03:22
17918,04:03:22
17919,04:03:23
17920,04:03:23
17921,04:03:23
17922,04:03:23
17923,04:03:24
17924,04:03:24
17925,04:03:24
17926,04:03:25
17927,04:03:25
17928,04:03:25
17929,04:03:25
17930,04:03:26
17931,04:03:26
17932,04:03:26
17933,04:03:26
17934,04:03:26
17935,04:03:26
17936,04:03:26
17937,04:03:26
17938,04:03:26
17939,04:03:27
17940,04:03:27
17941,04:03:27
17942,04:03:27
17943,04:03:28
17944,04:03:28
17945,04:03:28
17946,04:03:29
17947,04:03:29
17948,04:03:29
17949,04:03:29
17950,04:03:29
17951,04:03:30
17952,04:03:30
17953,04:03:30
17954,04:03:30
17955,04:03:30
17956,04:03:30
17957,04:03:30
17958,04:03:31
17959,04:03:31
17960,04:03:31
17961,04:03:31
17962,04:03:31
17963,04:03:31
17964,04:03:31
17965,04:03:32
17966,04:03:32
17967,04:03:32
17968,04:03:32
17969,04:03:32
17970,04:03:32
17971,04:03:32
17972,04:03:33
17973,04:03:33
17974,04:03:34
17975,04:03:34
17976,04:03:34
17977,04:03:34
17978,04:03:34
17979,04:03:34
17980,04:03:35
17981,04:03:35
17982,04:03:35
17983,04:03:35
17984,04:03:35
17985,04:03:36
17986,04:03:37
17987,04:03:37
17988,04:03:37
17989,04:03:37
17990,04:03:38
17991,04:03:38
17992,04:03:38
17993,04:03:38
17994,04:03:38
17995,04:03:38
17996,04:03:38
17997,04:03:39
17998,04:03:39
17999,04:03:39
18000,04:03:39
18001,04:03:40
18002,04:03:40
18003,04:03:40
18004,04:03:40
18005,04:03:41
18006,04:03:41
18007,04:03:41
18008,04:03:42
18009,04:03:42
18010,04:03:42
18011,04:03:42
18012,04:03:42
18013,04:03:42
18014,04:03:42
18015,04:03:42
18016,04:03:43
18017,04:03:43
18018,04:03:43
18019,04:03:43
18020,04:03:43
18021,04:03:43
18022,04:03:44
18023,04:03:45
18024,04:03:45
18025,04:03:46
18026,04:03:46
18027,04:03:47
18028,04:03:47
18029,04:03:47
18030,04:03:48
18031,04:03:48
18032,04:03:48
18033,04:03:48
18034,04:03:48
18035,04:03:49
18036,04:03:49
18037,04:03:49
18038,04:03:49
18039,04:03:49
18040,04:03:49
18041,04:03:50
18042,04:03:50
18043,04:03:50
18044,04:03:50
18045,04:03:51
18046,04:03:51
18047,04:03:51
18048,04:03:51
18049,04:03:51
18050,04:03:51
18051,04:03:51
18052,04:03:51
18053,04:03:51
18054,04:03:52
18055,04:03:52
18056,04:03:52
18057,04:03:52
18058,04:03:52
18059,04:03:52
18060,04:03:52
18061,04:03:52
18062,04:03:52
18063,04:03:53
18064,04:03:53
18065,04:03:53
18066,04:03:53
18067,04:03:54
18068,04:03:54
18069,04:03:54
18070,04:03:54
18071,04:03:54
18072,04:03:54
18073,04:03:55
18074,04:03:55
18075,04:03:55
18076,04:03:55
18077,04:03:55
18078,04:03:55
18079,04:03:55
18080,04:03:56
18081,04:03:56
18082,04:03:56
18083,04:03:56
18084,04:03:57
18085,04:03:57
18086,04:03:57
